unityFrame,realtimeSeconds,sourceHostTicks,sentisArrivalHostTicks,ortObservedHostTicks,rowMode,selectedRowMode,workerQueueMs,ortInferenceMs,bridgeToDoneMs,sourceToOrtObservedMs,sourceToSentisArrivalMs,ortMinusSentisObservedMs,landmarkMaeRaw,landmarkMaeNormalized,landmarkMaxAbsRaw,sentisPresenceLogit,ortPresenceLogit,presenceLogitAbsDiff,sentisPresence,ortPresence,presenceAbsDiff,nativeCompleted,nativeFailures,nativeSkipped,nativeReadyReplacements
339,14.265554001757369,151289749,152169329,151846557,1,1,0.0138,22.8657,22.8914,55.6808,87.958,0,1.26328941E-05,6.579632E-08,0.0001373291,4.91224957,4.91224,9.536743E-06,0.9926978,0.9926977,5.96046448E-08,300,0,0,0
340,14.294799801757369,151442299,152461893,152165951,1,1,0.0428,19.0228,19.1039,72.3652,101.9594,0,1.18470443E-05,6.170335E-08,9.918213E-05,1.47529829,1.47529578,2.503395E-06,0.81386137,0.813861,3.57627869E-07,301,0,0,0
342,14.34902270175737,152108754,153004030,152457898,1,1,0.02,22.8889,22.927,34.9144,89.5276,0,1.32882005E-05,6.920938E-08,7.62939453E-05,0.6122397,0.612228036,1.168251E-05,0.6484515,0.6484489,2.62260437E-06,303,0,0,0
343,14.374580901757369,152424132,153259769,152674515,1,1,0.0136,18.9942,19.0177,25.0383,83.5637,0,1.19820834E-05,6.24066843E-08,9.918213E-05,-0.472103536,-0.472105563,2.026558E-06,0.3841185,0.384118021,4.76837158E-07,304,0,0,0
344,14.40359100175737,152575092,153549951,153002664,1,1,0.0298,27.0762,27.1259,42.7572,97.4859,0,1.22242691E-05,6.366807E-08,9.15527344E-05,-1.15900958,-1.15900922,3.57627869E-07,0.2388473,0.23884736,5.96046448E-08,305,0,0,0
345,14.42354740175737,152906836,153749072,153257132,1,1,0.0158,22.6934,22.7266,35.0296,84.2236,0,1.33933263E-05,6.975691E-08,0.000106811523,5.07887268,5.078854,1.859665E-05,0.9938116,0.9938115,1.1920929E-07,305,0,0,0
346,14.457304101757369,153228415,154086860,153546801,1,1,0.0149,24.9999,25.0277,31.8386,85.8445,0,1.32965724E-05,6.92529838E-08,9.15527344E-05,-5.39909744,-5.399102,4.76837158E-06,0.004500315,0.00450029364,2.142042E-08,307,0,0,0
347,14.483548701757369,153386393,154349340,153745482,1,1,0.0126,18.519,18.5432,35.9089,96.2947,0,1.33585327E-05,6.957569E-08,9.15527344E-05,-3.84308028,-3.84308219,1.90734863E-06,0.02097799,0.0209779516,3.91155481E-08,308,0,0,0
349,14.53029740175737,154011355,154816812,154344494,1,1,0.0198,19.4726,19.5117,33.3139,80.5457,0,1.45089089E-05,7.5567236E-08,7.62939453E-05,-3.1920774,-3.19207668,7.15255737E-07,0.0394649543,0.03946498,2.60770321E-08,309,0,0,0
351,14.581340801757371,154495717,155327048,154813135,1,1,0.0131,22.8426,22.8639,31.7418,83.1331,0,1.34675E-05,7.014323E-08,9.15527344E-05,2.87994337,2.87994123,2.14576721E-06,0.946846,0.9468459,1.1920929E-07,310,0,0,0
352,14.60554880175737,154665031,155569533,155322074,1,1,0.0208,25.8849,25.9231,65.7043,90.4502,0,1.37027218E-05,7.136834E-08,9.15527344E-05,-0.5643548,-0.564357758,2.98023224E-06,0.362540424,0.362539768,6.556511E-07,312,0,0,0
